facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"tx-hhsc-assisted-living:101554","THE LAURELS IN STONE OAK","101554","assisted_living","Assisted Living","BEXAR","575 KNIGHTS CROSS DRIVE","SAN ANTONIO","TX","78258","210 2490991","210 4975143","62","","","","","","","","true","29.6335","-98.4999","63","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101354","THE LAURELS IN STONE OAK","101354","assisted_living","Assisted Living","STARR","575 KNIGHTS CROSS DRIVE","SAN ANTONIO","TX","78258","210 2490991","210 4975143","62","","","","","","","","true","29.6335","-98.4999","63","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030383","SODALIS SAN ANTONIO","030383","assisted_living","Assisted Living","BEXAR","6849 CRESTWAY","SAN ANTONIO","TX","78239","(210) 946-4994","(210) 946-5775","113","","","","","","","","true","29.5224","-98.3536","63.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105022","LAKESIDE VILLAS AT THE ARC","105022","assisted_living","Assisted Living","BEXAR","10000 RHINELAND","SAN ANTONIO","TX","78239","(210) 646-5200","(210) 646-5395","68","","","","","","","","true","29.5148","-98.3425","63.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000652","CAMINO REAL SENIOR LIVING","000652","assisted_living","Assisted Living","BEXAR","4415 RIO DORO","SAN ANTONIO","TX","78233","(210) 653-3132","(210) 653-9791","205","","","","","","","","true","29.5524","-98.4036","63.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103524","HEART TO HEART RESIDENTIAL CARE HOME LLC","103524","assisted_living","Assisted Living","BEXAR","12119 SAN MIGUEL","SAN ANTONIO","TX","78233","(210) 777-1039","(210) 564-9319","12","","","","","","","","true","29.5513","-98.4014","63.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:050192","IHCS RESIDENTIAL","050192","assisted_living","Assisted Living","BEXAR","15218 PEBBLE FOREST DR","SAN ANTONIO","TX","78232","(210) 559-9500","866 343 7707","9","","","","","","","","true","29.5821","-98.4457","63.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106920","IJNA ASSISTED FACILITY","106920","assisted_living","Assisted Living","BEXAR","8915 NEW WORLD","SAN ANTONIO","TX","78239","(210) 314-8919","(210) 314-8135","28","","","","","","","","true","29.5209","-98.3554","63.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103570","CAROL ANN'S HOME INC","103570","assisted_living","Assisted Living","BEXAR","4215 HILTON HEAD","SAN ANTONIO","TX","78217","(210) 966-0656","(210) 642-8113","8","","","","","","","","true","29.5555","-98.4108","63.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101026","FAITH HOME","101026","assisted_living","Assisted Living","BEXAR","4218 CLEAR LAKE","SAN ANTONIO","TX","78217","(210) 637-7848","(210) 637-7848","7","","","","","","","","true","29.5542","-98.4102","63.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000923","PIPESTONE PLACE ASSISTED LIVING","000923","assisted_living","Assisted Living","BEXAR","2104 PIPESTONE DR","SAN ANTONIO","TX","78232","(210) 545-6272","(210) 579-6557","16","","","","","","","","true","29.5917","-98.4604","63.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110685","PREMIER ASSISTED LIVING","110685","assisted_living","Assisted Living","BEXAR","1802 POPPY PEAK ST","SAN ANTONIO","TX","78232","(210) 437-1544","","6","","","","","","","","true","29.5951","-98.4654","63.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030200","BROOKDALE HOLLYWOOD PARK","030200","assisted_living","Assisted Living","BEXAR","16911 SAN PEDRO","HOLLYWOOD PARK","TX","78232","(210) 495-9340","(210) 495-3570","101","","","","","","","","true","29.5956","-98.4745","63.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104458","FRANKLIN PARK SONTERRA ASSISTED LIVING","104458","assisted_living","Assisted Living","BEXAR","18323 SONTERRA PLACE","SAN ANTONIO","TX","78258","(210) 404-1444","(210) 490-2801","70","","","","","","","","true","29.6111","-98.4993","64.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105598","THE LANDING AT STONE OAK","105598","assisted_living","Assisted Living","BEXAR","19110 HUEBNER ROAD","SAN ANTONIO","TX","78258","(210) 479-0155","","67","","","","","","","","true","29.6199","-98.5144","64.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103836","COPPERAS HOLLOW NURSING & REHABILITATION CENTER","103836","assisted_living","Assisted Living","BURLESON","343 COUNTRY CLUB DR","CALDWELL","TX","77836","(979) 567-6400","(979) 567-6434","16","","","","","","","","true","30.5438","-96.7112","64.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110704","OAK MIST ASSISTED LIVING, LLC","110704","assisted_living","Assisted Living","BEXAR","2035 OAK MIST DR.","SAN ANTONIO","TX","78232","","","6","","","","","","","","true","29.571","-98.4582","64.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000944","COLLEGE PLACE INC","000944","assisted_living","Assisted Living","FAYETTE","210 COLLEGE ST","SCHULENBURG","TX","78956","(979) 743-6180","(979) 743-3161","52","","","","","","","","true","29.684","-96.9007","64.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103674","CELESTECARE OF LLANO","103674","assisted_living","Assisted Living","LLANO","701 E YOUNG","LLANO","TX","78643","(512) 422-8787","(325) 247-5470","36","","","","","","","","true","30.7604","-98.6656","64.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000350","BROOKDALE MALTSBERGER","000350","assisted_living","Assisted Living","BEXAR","13303 JONES MALTSBERGER RD","SAN ANTONIO","TX","78247","(210) 402-3800","(210) 402-4047","60","","","","","","","","true","29.5629","-98.4583","64.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106553","CORNERSTONE ASSISTED LIVING","106553","assisted_living","Assisted Living","BEXAR","103 FAIRWAY CIRCLE","SAN ANTONIO","TX","78232","(206) 349-1816","(210) 908-9424","6","","","","","","","","true","29.6026","-98.5057","64.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:107285","ASSISTED LIVING AT SWANS LANDING","107285","assisted_living","Assisted Living","BEXAR","4154 SWANS LANDING","SAN ANTONIO","TX","78217","(210) 379-7340","","16","","","","","","","","true","29.5241","-98.4118","65.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106890","CAROL ANN'S HOME","106890","assisted_living","Assisted Living","BEXAR","10506 WAYWARD","SAN ANTONIO","TX","78217","(210) 621-3685","(210) 354-7590","16","","","","","","","","true","29.5366","-98.4308","65.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101528","HOPES RESIDENCE","101528","assisted_living","Assisted Living","BEXAR","5102 GAWAIN DR","SAN ANTONIO","TX","78218","(210) 559-2551","(210) 559-1316","12","","","","","","","","true","29.5057","-98.3909","65.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110690","RED OAK MEMORY CARE","110690","assisted_living","Assisted Living","BEXAR","13311 CASSIA WAY","SAN ANTONIO","TX","78232","(210) 495-0397","(210) 495-0397","10","","","","","","","","true","29.5628","-98.4731","65.4","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106845","CELESTECARE OF FREDERICKSBURG","106845","assisted_living","Assisted Living","GILLESPIE","2230 N LLANO","FREDERICKSBURG","TX","78624","(830) 997-4613","(830) 997-3592","16","","","","","","","","true","30.2908","-98.8421","65.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106964","CELESTECARE OF FREDERICKSBURG MEMORY CARE","106964","assisted_living","Assisted Living","GILLESPIE","2230 N LLANO","FREDERICKSBURG","TX","78624","(830) 997-4613","(830) 997-3592","16","","","","","","","","true","30.2908","-98.8421","65.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030354","HOPES RESIDENCE","030354","assisted_living","Assisted Living","BEXAR","5046 GALAHAD DR","SAN ANTONIO","TX","78218","(210) 564-0870","(210) 251-4279","11","","","","","","","","true","29.5032","-98.3921","65.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110323","CHANGING SEASONS ON BLANCO","110323","assisted_living","Assisted Living","BEXAR","16400 BLANCO RD","SAN ANTONIO","TX","78232","(210) 540-8288","","119","","","","","","","","true","29.5896","-98.5123","65.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110359","LIVING WITH CHOICES","110359","assisted_living","Assisted Living","BEXAR","10327 LUZON DR.","SAN ANTONIO","TX","78217","(210) 748-2959","","6","","","","","","","","true","29.534","-98.4429","65.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104847","MORNING STAR MEMORY CARE OF FREDERICKSBURG TEXAS LLC","104847","assisted_living","Assisted Living","GILLESPIE","106 HERITAGE HILLS DR","FREDERICKSBURG","TX","78624","(830) 990-9007","(830) 990-8000","16","","","","","","","","true","30.248","-98.8477","65.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030089","HERITAGE PLACE","030089","assisted_living","Assisted Living","GILLESPIE","96 EAST FREDERICK ROAD","FREDERICKSBURG","TX","78624","830 9979406","830 9974374","70","","","","","","","","true","30.2879","-98.8498","66.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000793","THE INN AT LOS PATIOS","000793","assisted_living","Assisted Living","BEXAR","8700 POST OAK LN","SAN ANTONIO","TX","78217","(210) 829-7357","(210) 829-8238","30","","","","","","","","true","29.519","-98.434","66.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106436","SHAVANO PARK SENIOR LIVING","106436","assisted_living","Assisted Living","BEXAR","3220 N. LOOP 1604 W","SHAVANO PARK","TX","78231","(210) 492-4040","(210) 493-2559","90","","","","","","","","true","29.6007","-98.5446","66.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106230","BADER HOUSE OF SHAVANO PARK 1 LTD DBA SODALIS SHAVANO PARK","106230","assisted_living","Assisted Living","BEXAR","3411 PAESANO'S PARKWAY","SAN ANTONIO","TX","78231","(210) 408-1002","(210) 408-1004","24","","","","","","","","true","29.6","-98.5457","66.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030087","BROOKDALE OAKWELL","030087","assisted_living","Assisted Living","BEXAR","3360 OAKWELL COURT","SAN ANTONIO","TX","78218","(210) 820-8744","(210) 820-8233","136","","","","","","","","true","29.5082","-98.4306","66.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000552","KNOPP RETIREMENT CENTER, INC","000552","assisted_living","Assisted Living","GILLESPIE","103 E TRAILMOOR DR","FREDERICKSBURG","TX","78624","(830) 997-4426","(830) 997-5245","60","","","","","","","","true","30.2854","-98.8607","66.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030045","COLONIAL GARDENS OF SAN ANTONIO SA1","030045","assisted_living","Assisted Living","BEXAR","20 LYNN BATTS LANE","SAN ANTONIO","TX","78218","(210) 826-6594","(210) 826-0063","16","","","","","","","","true","29.5072","-98.433","66.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030288","COLONIAL GARDENS OF SAN ANTONIO SA2","030288","assisted_living","Assisted Living","BEXAR","10 LYNN BATTS LANE","SAN ANTONIO","TX","78218","(210) 826-6594","(210) 826-0063","20","","","","","","","","true","29.5066","-98.4328","66.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110535","ANTON ASSISTED LIVING HOME LLC","110535","assisted_living","Assisted Living","KENDALL","1033 E BLANCO RD","BOERNE","TX","78006","(210) 778-6078","","10","","","","","","","","true","29.7972","-98.7216","66.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106612","HEARTIS SAN ANTONIO","106612","assisted_living","Assisted Living","BEXAR","15430 HUEBNER ROAD","SAN ANTONIO","TX","78248","(210) 492-1928","","186","","","","","","","","true","29.5838","-98.5348","66.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106652","NEURORESTORATIVE SAN ANTONIO  FIVE OAKS","106652","assisted_living","Assisted Living","BEXAR","239 FIVE OAKS DR","SAN ANTONIO","TX","78209","(210) 832-0007","(210) 832-0012","5","","","","","","","","true","29.5081","-98.436","66.9","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103401","NEW HOPE ASSISTED LIVING INC","103401","assisted_living","Assisted Living","KENDALL","112 BUCKSKIN DR","BOERNE","TX","78006-8324","830 7554673","830 7558069","15","","","","","","","","true","29.7593","-98.6988","67.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106533","HAPPY LIVING CARE HOME","106533","assisted_living","Assisted Living","BEXAR","9143 AQUA DRIVE","BOERNE","TX","78006","(830) 755-4372","(830) 755-4372","11","","","","","","","","true","29.7145","-98.6667","67.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:100213","ARDEN COURTS OF SAN ANTONIO","100213","assisted_living","Assisted Living","BEXAR","15290 HUEBNER RD","SAN ANTONIO","TX","78231","(210) 408-9100","(210) 408-9101","64","","","","","","","","true","29.5802","-98.5387","67.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106798","FRANKLIN PARK BOERNE ASSISTED LIVING","106798","assisted_living","Assisted Living","KENDALL","18 OLD SAN ANTONIO ROAD","BOERNE","TX","78006","(830) 816-5150","","88","","","","","","","","true","29.7789","-98.7195","67.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030325","PERSONALIZED CARE INC","030325","assisted_living","Assisted Living","LAVACA","122 AVENUE E","SHINER","TX","77984","(361) 594-2728","(361) 594-2273","10","","","","","","","","true","29.4265","-97.1684","67.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:105889","ALPHA SENIOR CARE HOME","105889","assisted_living","Assisted Living","BEXAR","96 WINDMILL ROAD","SHAVANO PARK","TX","78231","(210) 290-9131","(210) 290-9131","6","","","","","","","","true","29.5833","-98.5514","67.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000432","KINCARE","000432","assisted_living","Assisted Living","BEXAR","107 BARBARA DR, SAN ANTONIO","SAN ANTONIO","TX","78216","(210) 551-9998","(210) 822-2494","14","","","","","","","","true","29.5356","-98.4927","67.6","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000740","DESERT SANDS ASSISTED LIVING LLC","000740","assisted_living","Assisted Living","BEXAR","10218 DESERT SANDS","SAN ANTONIO","TX","78216","(210) 341-1012","(210) 349-7876","42","","","","","","","","true","29.5333","-98.4926","67.7","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:010340","HERITAGE PLACE","010340","assisted_living","Assisted Living","KENDALL","120 CROSSPOINT DRIVE","BOERNE","TX","78006","830 2499817","830 2490576","56","","","","","","","","true","29.7729","-98.7225","67.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:103438","LEON SPRINGS LODGE LLC","103438","assisted_living","Assisted Living","BEXAR","24137 BOERNE STAGE RD","SAN ANTONIO","TX","78255","(210) 698-9365","(210) 698-7322","12","","","","","","","","true","29.6631","-98.6366","67.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:030092","THE LODGE AT LEON SPRINGS","030092","assisted_living","Assisted Living","BEXAR","24137 BOERNE STAGE RD","SAN ANTONIO","TX","78255","(210) 698-9365","(210) 698-7322","14","","","","","","","","true","29.6631","-98.6366","67.8","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:000530","KNOPP ASSISTED LIVING CENTER INC","000530","assisted_living","Assisted Living","GILLESPIE","202 BILLIE DR","FREDERICKSBURG","TX","78624","(830) 997-7924","(830) 990-4731","53","","","","","","","","true","30.257","-98.8843","68.1","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106675","DISCOVERY VILLAGE AT DOMINION","106675","assisted_living","Assisted Living","BEXAR","6906 HEUERMAN ROAD","SAN ANTONIO","TX","78257","(210) 947-7000","","148","","","","","","","","true","29.6359","-98.6182","68.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:106581","FRANKLIN PARK ALAMO HEIGHTS ASSISTED LIVING","106581","assisted_living","Assisted Living","BEXAR","230 W. SUNSET ROAD","SAN ANTONIO","TX","78209","(210) 829-5955","(210) 829-5953","121","","","","","","","","true","29.5061","-98.469","68.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:110340","SHINING STARS ASSISTED LIVING LLC","110340","assisted_living","Assisted Living","BEXAR","401 BRYN MAWR","SAN ANTONIO","TX","78209","(210) 777-1039","(210) 564-9319","16","","","","","","","","true","29.4908","-98.4449","68.2","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:101799","MORNINGSIDE MINISTRIES AT MENGER SPRINGSTHE CIBOLO HOUSE","101799","assisted_living","Assisted Living","KENDALL","1000 GRAND BLVD","BOERNE","TX","78006","(830) 816-4900","(830) 816-4901","112","","","","","","","","true","29.7745","-98.7332","68.3","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
"tx-hhsc-assisted-living:104790","SENIOR HAVEN ASSISTED LIVING LLC","104790","assisted_living","Assisted Living","BEXAR","14706 HIDDEN GLEN WOODS","SAN ANTONIO","TX","78249","(210) 413-5072","(210) 855-1767","8","","","","","","","","true","29.5837","-98.5713","68.5","tx-hhsc-assisted-living","Texas HHSC Assisted Living Facilities","https://services1.arcgis.com/jI1j5lArZnrgFYSc/ArcGIS/rest/services/Assisted_Living/FeatureServer/0","Texas Health and Human Services Commission"
