facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner,source_detail
"cms-nursing-home-provider-info:015375","ANNISTON HEALTH AND REHAB SERVICES","015375","skilled_nursing","Medicare and Medicaid","CALHOUN","600 E 8TH STREET","ANNISTON","AL","36207","2562364949","","85","ANNISTON HEALTH AND REHAB SERVICES, LLC","","ACTIVE","1981-01-20","","","2026-07-01","true","33.6549","-85.822","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Other"",""average_residents_per_day"":78.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":2,""shortstay_qm_rating"":3,""staffing_rating"":5,""chain_name"":""NOLAND HEALTH"",""chain_id"":""374"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015120","NHC HEALTHCARE, ANNISTON","015120","skilled_nursing","Medicare and Medicaid","CALHOUN","2300 COLEMAN RD","ANNISTON","AL","36207","2568315730","","151","NHC HEALTHCARE-ANNISTON LLC","","ACTIVE","1973-06-12","","","2026-07-01","true","33.6315","-85.803","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":134.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""Y"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":4,""staffing_rating"":4,""chain_name"":""NATIONAL HEALTHCARE CORPORATION"",""chain_id"":""364"",""total_number_of_penalties"":1,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015148","DIVERSICARE OF ARAB","015148","skilled_nursing","Medicare and Medicaid","MARSHALL","235 THIRD STREET SE","ARAB","AL","35016","2565863111","","87","DIVERSICARE OF ARAB LLC","","ACTIVE","1977-03-01","","","2026-07-01","true","34.313","-86.493","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":83.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":2,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":4,""staffing_rating"":3,""chain_name"":""DIVERSICARE HEALTHCARE"",""chain_id"":""185"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015124","CLAY COUNTY NURSING HOME","015124","skilled_nursing","Medicare and Medicaid","CLAY","83825 HIGHWAY 9","ASHLAND","AL","36251","2563542131","","83","CLAY COUNTY HEALTHCARE AUTHORITY","","ACTIVE","1974-12-01","","","2026-07-01","true","33.2767","-85.823","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Other"",""average_residents_per_day"":70.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":4,""qm_rating"":1,""longstay_qm_rating"":1,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015407","HEALTH CARE INC","015407","skilled_nursing","Medicare and Medicaid","ST. CLAIR","38286 US HIGHWAY 231","ASHVILLE","AL","35953","2055945148","","53","HEALTH CARE, INC.","","ACTIVE","1990-08-22","","","2026-07-01","true","33.875","-86.299","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Individual"",""average_residents_per_day"":48.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":2,""chain_name"":"""",""chain_id"":"""",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015016","ATHENS HEALTH AND REHABILITATION LLC","015016","skilled_nursing","Medicare and Medicaid","LIMESTONE","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","","149","ATHENS HEALTH AND REHABILITATION LLC","","ACTIVE","1967-01-01","","","2026-07-01","true","34.8035","-86.977","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":139.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":4,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":4,""chain_name"":""NHS MANAGEMENT"",""chain_id"":""372"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015024","LIMESTONE NURSING AND REHABILITATION CENTER, LLC","015024","skilled_nursing","Medicare and Medicaid","LIMESTONE","1600 WEST HOBBS STREET","ATHENS","AL","35611","2562323461","","170","LIMESTONE NURSING AND REHABILITATION CENTER LLC","","ACTIVE","1979-01-01","","","2026-07-01","true","34.8053","-86.991","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":143.9,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":3,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":2,""chain_name"":""PRESTON HEALTH SERVICES"",""chain_id"":""702"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015129","ATMORE NURSING CENTER","015129","skilled_nursing","Medicare and Medicaid","ESCAMBIA","715 EAST LAUREL STREET","ATMORE","AL","36502","2513689121","","100","ATMORE NURSING CENTER, LLC","","ACTIVE","1975-10-01","","","2026-07-01","true","31.0161","-87.476","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":80.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":5,""health_inspection_rating"":5,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":1,""staffing_rating"":5,""chain_name"":""CROWNE HEALTH CARE"",""chain_id"":""174"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015203","ATTALLA REHABILITATION AND NURSING CENTER","015203","skilled_nursing","Medicare and Medicaid","ETOWAH","915 STEWART AVENUE SOUTHEAST","ATTALLA","AL","35954","2565387852","","182","Legal Business Name Not Available","","ACTIVE","1977-12-01","","","2026-07-01","true","33.985","-86.108","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":92,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":1,""qm_rating"":5,""longstay_qm_rating"":4,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":""DIVERSICARE HEALTHCARE"",""chain_id"":""185"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015452","ARBOR LAKE HEALTH AND REHAB","015452","skilled_nursing","Medicare and Medicaid","LEE","1365 GATEWOOD DRIVE","AUBURN","AL","36830","3348267200","","87","ARBOR LAKE HEALTH & REHAB, LLC","","ACTIVE","2004-07-19","","","2026-07-01","true","32.6349","-85.449","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":77.5,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":2,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":4,""chain_name"":""TRAYLOR PORTER HEALTHCARE"",""chain_id"":""782"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015417","CROWNE HEALTHCARE OF NORTH BALDWIN","015417","skilled_nursing","Medicare and Medicaid","BALDWIN","2010 MEDICAL CENTER DRIVE","BAY MINETTE","AL","36507","2519373501","","75","CROWNE HEALTH CARE OF NORTH BALDWIN LLC","","ACTIVE","1991-06-12","","","2026-07-01","true","30.8746","-87.776","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":71.2,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":3,""health_inspection_rating"":2,""qm_rating"":3,""longstay_qm_rating"":4,""shortstay_qm_rating"":2,""staffing_rating"":5,""chain_name"":""CROWNE HEALTH CARE"",""chain_id"":""174"",""total_number_of_penalties"":0,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:015209","DIVERSICARE OF BESSEMER","015209","skilled_nursing","Medicare and Medicaid","JEFFERSON","820 GOLF COURSE ROAD","BESSEMER","AL","35020","2054255241","","180","DIVERSICARE OF BESSEMER LLC","","ACTIVE","1978-01-01","","","2026-07-01","true","33.3694","-86.992","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":140.6,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""DIVERSICARE HEALTHCARE"",""chain_id"":""185"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015060","NORTHGATE HEALTH AND REHABILITATION CENTER","015060","skilled_nursing","Medicare and Medicaid","JEFFERSON","4201 BESSEMER SUPER HIGHWAY","BESSEMER","AL","35020","2054283249","","69","MAGNOLIA RIDGE REHABILITATION & SENIOR LIVING OPCO LLC","","ACTIVE","1967-02-02","","","2026-07-01","true","33.4307","-86.941","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":52.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":1,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":null,""staffing_rating"":3,""chain_name"":""ARABELLA HEALTHCARE MANAGEMENT"",""chain_id"":""633"",""total_number_of_penalties"":4,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015369","OAKS ON PARKWOOD SKILLED NURSING FACILITY","015369","skilled_nursing","Medicare and Medicaid","JEFFERSON","2625 LAUREL OAK DRIVE","BESSEMER","AL","35022","2054974520","","130","OAKS ON PARKWOOD, LLC","","ACTIVE","1971-07-01","","","2026-07-01","true","33.3426","-86.962","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""Non profit - Corporation"",""average_residents_per_day"":124.5,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":1,""longstay_qm_rating"":2,""shortstay_qm_rating"":1,""staffing_rating"":5,""chain_name"":""NOLAND HEALTH"",""chain_id"":""374"",""total_number_of_penalties"":1,""geocoding_footnote"":""22""}"
"cms-nursing-home-provider-info:015050","STONEHAVEN HEALTH AND REHABILITATION CENTER","015050","skilled_nursing","Medicare and Medicaid","JEFFERSON","325 SELMA ROAD","BESSEMER","AL","35020","2054289383","","79","OAK CREST HEALTH & WELLNESS OPCO LLC","","ACTIVE","1967-01-24","","","2026-07-01","true","33.4296","-86.942","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":60.3,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":null,""staffing_rating"":2,""chain_name"":""ARABELLA HEALTHCARE MANAGEMENT"",""chain_id"":""633"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015153","ARLINGTON REHABILITATION & HEALTHCARE CENTER","015153","skilled_nursing","Medicare and Medicaid","JEFFERSON","1020 TUSCALOOSA AVENUE, SW","BIRMINGHAM","AL","35211","2057886330","","117","ARLINGTON REHABILITATION & HEALTHCARE CENTER, LLC","","ACTIVE","1977-04-01","","","2026-07-01","true","33.496","-86.849","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":108.4,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":4,""health_inspection_rating"":4,""qm_rating"":2,""longstay_qm_rating"":2,""shortstay_qm_rating"":1,""staffing_rating"":2,""chain_name"":""BALL HEALTHCARE SERVICES"",""chain_id"":""66"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015134","BIRMINGHAM NURSING AND REHABILITATION CENTER EAST","015134","skilled_nursing","Medicare and Medicaid","JEFFERSON","733 MARY VANN LANE","BIRMINGHAM","AL","35215","2058541361","","132","Legal Business Name Not Available","","ACTIVE","1976-03-01","","","2026-07-01","true","33.6347","-86.665","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":116.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":2,""health_inspection_rating"":1,""qm_rating"":5,""longstay_qm_rating"":5,""shortstay_qm_rating"":5,""staffing_rating"":2,""chain_name"":""NORBERT BENNETT & DONALD DENZ"",""chain_id"":""771"",""total_number_of_penalties"":6,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015217","BIRMINGHAM NURSING AND REHABILITATION CTR LLC","015217","skilled_nursing","Medicare and Medicaid","JEFFERSON","1000 DUGAN AVENUE","BIRMINGHAM","AL","35214","2057988780","","132","Legal Business Name Not Available","","ACTIVE","1978-01-01","","","2026-07-01","true","33.5484","-86.883","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Limited Liability company"",""average_residents_per_day"":111.7,""continuing_care_retirement_community"":""N"",""special_focus_status"":"""",""abuse_icon"":""Y"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":4,""longstay_qm_rating"":5,""shortstay_qm_rating"":3,""staffing_rating"":2,""chain_name"":""NORBERT BENNETT & DONALD DENZ"",""chain_id"":""771"",""total_number_of_penalties"":3,""geocoding_footnote"":""""}"
"cms-nursing-home-provider-info:015423","BROOKDALE UNIVERSITY PARK SNF (AL)","015423","skilled_nursing","Medicare","JEFFERSON","501 UNIVERSITY PARK DRIVE","BIRMINGHAM","AL","35209","2058700786","","66","BKD ALABAMA SNF LLC","","ACTIVE","2002-09-04","","","2026-07-01","true","33.4583","-86.797","","cms-nursing-home-provider-info","CMS Nursing Home Provider Information","https://data.cms.gov/provider-data/dataset/4pq5-n9py","Centers for Medicare & Medicaid Services","{""ownership_type"":""For profit - Corporation"",""average_residents_per_day"":62.7,""continuing_care_retirement_community"":""Y"",""special_focus_status"":"""",""abuse_icon"":""N"",""overall_rating"":1,""health_inspection_rating"":1,""qm_rating"":4,""longstay_qm_rating"":4,""shortstay_qm_rating"":4,""staffing_rating"":4,""chain_name"":""BROOKDALE SENIOR LIVING"",""chain_id"":""93"",""total_number_of_penalties"":0,""geocoding_footnote"":""""}"
