facility_key,facility_name,source_facility_id,care_category,program_type,county,address,city,state,zip,phone,fax,capacity,licensee,administrator,facility_status,license_first_date,closed_date,regional_office,source_file_date,is_active,latitude,longitude,distance_miles_from_center,source_id,source_name,source_url,source_owner
"ca-cdss-rcfe:415600863","A & E HOME CARE SERVICES","415600863","assisted_living","RESIDENTIAL CARE ELDERLY","SAN MATEO","1615 DIX STREET","SAN MATEO","CA","94401","(650) 574-5994","","6","TRIA, ARMANDO Z. AND TRIA, ELIZABETH S.","TRIA, ARMANDO Z.","LICENSED","3/11/2013","","14","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198602178","A & E RESIDENTIAL CARE","198602178","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","1286 W BASELINE ROAD","CLAREMONT","CA","91711","(909) 399-5189","","6","A & E RESIDENTIAL CARE","BITUIN, EMELITA","LICENSED","8/5/2016","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:361800099","A & H QUALITY HOME CARE SERVICES","361800099","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","165 GRAYSON WAY","UPLAND","CA","91786","(909) 238-6212","","6","A & H QUALITY HOME CARE SERVICES INC","TURRISI, ALEJANDRA L","LICENSED","8/22/2017","","56","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:415601066","A & J ASSISTED LIVING FACILITY","415601066","assisted_living","RESIDENTIAL CARE ELDERLY","SAN MATEO","130 VALE STREET","DALY CITY","CA","94014","(650) 755-0411","","53","PACALDO LLC","PACALDO, JULIET","LICENSED","3/17/2020","","14","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700275","A & J HOME CARE","342700275","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","6732 LINCOLN OAKS DRIVE","FAIR OAKS","CA","95628","(916) 365-7994","","6","ALP CARE INC","JOHN PAUL PAMINTUAN","LICENSED","10/8/2018","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:366426087","A & K PRIVATE HOME CARE","366426087","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","11490 POPLAR STREET","LOMA LINDA","CA","92354","(909) 478-1482","","6","A & K PRIVATE HOME CARE, INC.","VOODTIKON PHUMIRAT","LICENSED","7/10/2014","","56","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:157209454","A & M ASSISTED LIVING LLC","157209454","assisted_living","RESIDENTIAL CARE ELDERLY","KERN","6603 EDGEVIEW DRIVE","BAKERSFIELD","CA","93306","(661) 863-7084","","6","ZAZUETA, ANGEL R,& ARIAS,MIRIAM N","ZAZUETA, ANGEL","LICENSED","8/20/2024","","24","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:15601363","A & P CARE HOME FOR SENIORS","15601363","assisted_living","RESIDENTIAL CARE ELDERLY","ALAMEDA","32852 CLEAR LAKE STREET","FREMONT","CA","94555","(510) 487-8758","","6","A & P JOINT VENTURES, INC.","DUMITELA DIMAPILIS","LICENSED","1/31/2008","","15","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331881479","A & S SENIOR QUALITY CARE","331881479","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","17764 ROBUSTA DRIVE","RIVERSIDE","CA","92503","(909) 548-1769","","6","A & S SENIOR QUALITY CARE INC","FUENTES, TERESA","LICENSED","1/8/2024","","18","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700327","A & V COMFORT HOME CARE","342700327","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5604 NORTH AVE","CARMICHAEL","CA","95608","(916) 487-7015","","6","MARIA VERES","VERES, VASILE","LICENSED","7/11/2018","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:195850063","A & V SENIOR CARE","195850063","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","14400 PARTHENIA ST","PANORAMA CITY","CA","91402","(818) 921-0589","","6","A & V SENIOR CARE, INC.","GONZALEZ, LORENA","CLOSED","","10/1/2020","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197610163","A & V SENIOR CARE","197610163","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","14928 HIAWATHA STREET","MISSION HILLS","CA","91345","(818) 921-0589","","6","A & V SENIOR CARE, INC.","GONZALEZ, LORENA","LICENSED","9/21/2021","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197607431","A + SINCERE CARE MANOR","197607431","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","5029 MCCLINTOCK AVE.","TEMPLE CITY","CA","91780","(626) 579-7795","","6","A + SINCERE CARE MANOR, INC.","FENGPEI QIN","LICENSED","4/29/2008","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:75601154","A AND D RESIDENTIAL CARE","75601154","assisted_living","RESIDENTIAL CARE ELDERLY","CONTRA COSTA","5108 DEERSPRINGS WAY","ANTIOCH","CA","94531","(925) 757-1538","","6","CUENCO CARE HOMES, INC","ABIGAIL M CUENCO","LICENSED","9/6/2005","","15","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:361881005","A AND E LOVING SENIOR HOME CARE, INC.","361881005","assisted_living","RESIDENTIAL CARE ELDERLY","SAN BERNARDINO","14931 OAKSPRING DRIVE","FONTANA","CA","92336","(909) 320-7888","","6","A AND E LOVING SENIOR HOME, INC.","BERNARDO, RUSSELL","LICENSED","11/13/2020","","56","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:15601400","A AND M BOARD&CARE,INNOVATIVE ASSIS.HOME FOR ELDER","15601400","assisted_living","RESIDENTIAL CARE ELDERLY","ALAMEDA","2480 ALMADEN BLVD.","UNION CITY","CA","94587","(510) 429-8630","","6","EROLIN, MARIA LINDA","GACOTE, ALEC F.","LICENSED","10/24/2008","","15","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:336407272","A AND S SENIOR QUALITY CARE","336407272","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","17764 ROBUSTA DR.","RIVERSIDE","CA","92503","(951) 353-1612","","6","A AND S SENIOR QUALITY CARE, INC.","SUSANA SIMS","CLOSED","5/7/2003","1/12/2024","18","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331800058","A B CARING SENIOR LIVING","331800058","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","1698 ALBERHILL STREET","PERRIS","CA","92571","(951) 928-0004","","6","XU, BAISHENG AND CARRASCO, REBECCA","CARRASCO, REBECCA","CLOSED","3/3/2017","4/12/2022","18","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331880985","A B CARING SENIOR LIVING #3","331880985","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","18183 HAINES STREET","PERRIS","CA","92570","(951) 224-1247","","15","XU, BAISHENG","CARRASCO, REBECCA","CLOSED","","6/15/2021","18","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331800108","A B CARING SENIOR LIVING 2","331800108","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","470 MEADOWLARK LANE","PERRIS","CA","92570","(951) 435-7592","","6","BAISHENG XU REBECCA CARRASCO","CARRASCO, REBECCA","CLOSED","9/27/2017","4/28/2023","18","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342701453","A BACHILLER CARE HOME, LLC","342701453","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","3928 TALMAGE COURT","SACRAMENTO","CA","95827","(916) 690-2777","","4","A BACHILLER CARE HOME, LLC","BACHILLER, MARIA LOURDES","LICENSED","10/9/2024","","27","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603693","A BELOVED HOME","198603693","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","813 VIA LA CIENEGA","MONTEBELLO","CA","90640","(626) 899-6999","","6","READY2THRIVE LLC","DUONG, MY MY","CLOSED","","1/3/2024","28","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603794","A BELOVED HOME OF COVINA","198603794","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","18429 E CYPRESS ST.","COVINA","CA","91723","(626) 872-0099","","6","READY2THRIVE LLC","DUONG, MY MY","PENDING","","","28","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:198603604","A BELOVED HOME OF DIAMOND BAR","198603604","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","454 S ROCK RIVER RD","DIAMOND BAR","CA","91765","(626) 899-6999","","6","A BELOVED HOME OF DIAMOND BAR LLC","DUONG, MY MY","LICENSED","11/29/2022","","28","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:331881690","A BETHANY CARE HOME","331881690","assisted_living","RESIDENTIAL CARE ELDERLY","RIVERSIDE","28162 BETHANY CIRCLE","MORENO VALLEY","CA","92555","(951) 208-2169","","6","A BETTER CARE FOR YOU, LLC","CANTORIA, SAMANTHA","PENDING","","","18","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197609349","A BETTER LOVE BOARD AND CARE","197609349","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","6108 SADRING AVE","WOODLAND HILLS","CA","91367","(747) 226-0439","","6","E MAC CARE SERVICES INC","MACANDILI, EDJESKA","CLOSED","10/5/2017","6/3/2021","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:345920272","A BLISSFUL HOME FOR ELDERLY I","345920272","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5794 SPENLOW WAY","SACRAMENTO","CA","95835","(916) 218-8556","","6","A BLISSFUL HOME FOR ELDERLY, INC","JANKOWSKI, MICHAEL LEGASPI","PENDING","","","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:345920273","A BLISSFUL HOME FOR ELDERLY II","345920273","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","5712 HERBAL WAY","SACRAMENTO","CA","95835","(916) 218-8556","","6","A BLISSFUL HOME FOR ELDERLY, INC","DAYOAN, ANGELITA RAPACON","PENDING","","","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:79200543","A BLISSFUL RETREAT, LLC","79200543","assisted_living","RESIDENTIAL CARE ELDERLY","CONTRA COSTA","4200 COWELL ROAD","CONCORD","CA","94518","(925) 726-8888","","6","A BLISSFUL RETREAT, LLC","OSMAN, SUMAIYA","LICENSED","9/26/2016","","15","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:79200881","A BLISSFUL RETREAT, LLC-WILSON","79200881","assisted_living","RESIDENTIAL CARE ELDERLY","CONTRA COSTA","4248 WILSON LANE","CONCORD","CA","94521","(925) 375-1581","","6","A BLISSFUL RETREAT, LLC-WILSON","OSMAN, SUMAIYA","CLOSED","8/16/2019","5/18/2023","15","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565800622","A BRADLEY HOUSE","565800622","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","4031 APRICOT ROAD","SIMI VALLEY","CA","93065","(805) 578-1933","","6","BRADLEY, CHARISSE","CHARISSE BRADLEY","CLOSED","2/22/2001","6/6/2023","29","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:565801788","A BRADLEY HOUSE II","565801788","assisted_living","RESIDENTIAL CARE ELDERLY","VENTURA","805 ERRINGER ROAD","SIMI VALLEY","CA","93065","(805) 404-6516","","6","BRADLEY, CHARISSE","CHARISSE BRADLEY","LICENSED","4/2/2012","","29","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:455001567","A BRAND NEW DAY","455001567","assisted_living","RESIDENTIAL CARE ELDERLY","SHASTA","779 KERRY-JEN COURT","REDDING","CA","96002","(530) 223-1538","","26","KELTY ENTERPRISES, INC.","TAORMINO, BRITTNIE","CLOSED","9/17/2004","1/23/2023","59","5252025","false","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:342700014","A BRIGHT FUTURE","342700014","assisted_living","RESIDENTIAL CARE ELDERLY","SACRAMENTO","4136 SINGING TREE WAY","ANTELOPE","CA","95843","(916) 390-9367","","6","MOIA INC","IOVITA, ALEXEI","LICENSED","12/9/2016","","59","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
"ca-cdss-rcfe:197607871","A BURBANK RESIDENTIAL CARE","197607871","assisted_living","RESIDENTIAL CARE ELDERLY","LOS ANGELES","2020 SCOTT ROAD","BURBANK","CA","91504","(818) 588-3916","","6","A BURBANK RESIDENTIAL CARE, INC.","GAYANE DZHAGARYAN","LICENSED","3/25/2010","","31","5252025","true","","","","ca-cdss-rcfe","California CDSS Residential Care Facilities for the Elderly","https://lab.data.ca.gov/dataset/community-care-licensing-facilities/6b2f5818-f60d-40b5-bc2a-94f995f9f8b0","California Department of Social Services"
